,host response time,host response rate,host verifications,latitude,longitude,property type,room type,bathrooms,bedrooms,beds,bed type,amenities,security deposit,cleaning fee,guests included,extra people,minimum nights,maximum nights,availability 365,number of reviews,cancellation policy,features,price,average review,final neighbourhood,years being host
14404,within an hour,100.0,5,40.42499707324492,-3.696269845824432,Apartment,Entire home/apt,2.5,2.0,3.0,Real Bed,18,300.0,70.0,1,0,5,1125,13,0,strict,5,209.0,21.257599200162016,Centro,3
14406,within a few hours,100.0,5,40.42226721119022,-3.6972682582068574,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,200.0,25.0,1,0,1,1125,256,129,moderate,3,45.0,22.142857142857142,Centro,6
14407,within an hour,100.0,3,40.42637464298687,-3.698511935628098,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,14,300.0,30.0,1,0,2,30,154,2,strict,4,85.0,22.714285714285715,Centro,1
14409,within an hour,100.0,4,40.423230920361625,-3.699197437270908,Apartment,Entire home/apt,2.0,3.0,5.0,Real Bed,17,100.0,30.0,1,0,3,1125,243,55,strict,5,90.0,21.571428571428573,Centro,3
14410,within a day,100.0,6,40.41568280221566,-3.712735542954033,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,13,150.0,20.0,2,12,2,1125,98,0,strict,3,52.0,21.257599200162016,Centro,1
14411,within a day,50.0,3,40.42156948425061,-3.7098932846967663,Apartment,Private room,1.0,1.0,1.0,Real Bed,15,183.0,30.0,1,0,1,1125,0,0,strict,3,52.0,21.257599200162016,Centro,2
14413,within an hour,100.0,4,40.41133730857408,-3.700653865707102,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,14,100.0,25.0,2,16,2,90,338,111,moderate,5,55.0,19.571428571428573,Centro,7
14414,within an hour,95.0,4,40.40832526346838,-3.693492261799905,House,Private room,2.0,1.0,1.0,Real Bed,11,183.0,30.0,1,0,1,3,0,2,flexible,2,20.0,21.428571428571427,Centro,2
14415,within an hour,95.0,4,40.40954592922115,-3.707176496231049,Apartment,Private room,1.0,1.0,1.0,Real Bed,12,183.0,30.0,1,0,2,1125,0,4,flexible,3,20.0,19.571428571428573,Centro,4
14416,within an hour,100.0,3,40.411823027907495,-3.706499837873508,Condominium,Private room,2.0,1.0,13.0,Real Bed,11,183.0,30.0,1,32,1,1125,297,44,moderate,4,25.0,22.428571428571427,Centro,2
14417,within an hour,100.0,6,40.40950422674206,-3.70439641929547,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,15,183.0,30.0,3,0,2,1125,73,17,moderate,4,63.0,21.428571428571427,Centro,1
14418,within a few hours,100.0,4,40.41022400982491,-3.708915860242117,Apartment,Private room,4.0,1.0,1.0,Real Bed,11,183.0,15.0,1,5,10,1125,92,0,strict,3,15.0,21.257599200162016,Centro,3
14419,within an hour,100.0,4,40.40994007949089,-3.7038058056595977,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,17,183.0,20.0,2,0,3,1125,73,157,moderate,6,60.0,21.571428571428573,Centro,4
14420,within an hour,100.0,6,40.409691940972166,-3.694983030918906,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,18,150.0,30.0,1,0,2,1125,144,58,strict,4,67.0,21.857142857142858,Centro,2
14421,within an hour,100.0,5,40.40778245524199,-3.700021726767487,Bed & Breakfast,Private room,1.0,1.0,1.0,Real Bed,21,183.0,14.0,1,15,2,60,235,22,strict,5,36.0,22.428571428571427,Centro,1
14422,within an hour,100.0,4,40.4108719004828,-3.708631577306132,Apartment,Entire home/apt,1.0,3.0,6.0,Real Bed,15,200.0,30.0,2,10,3,1125,288,49,strict,5,92.0,18.571428571428573,Centro,4
14423,within an hour,100.0,4,40.408312894065816,-3.7042525908502815,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,14,183.0,15.0,2,15,2,1125,34,147,moderate,5,53.0,19.571428571428573,Centro,3
14424,within a few hours,100.0,5,40.40689372144071,-3.699216244774013,Apartment,Entire home/apt,3.0,4.0,4.0,Real Bed,22,250.0,50.0,4,20,2,1125,113,143,strict,5,158.0,22.285714285714285,Centro,3
14425,within an hour,100.0,6,40.40675094762901,-3.704060062177609,Condominium,Entire home/apt,1.0,2.0,2.0,Real Bed,20,183.0,30.0,1,0,1,1125,233,76,flexible,4,70.0,21.142857142857142,Centro,1
14426,within a few hours,100.0,6,40.40749145854523,-3.707428884891383,Apartment,Private room,1.0,1.0,1.0,Real Bed,9,183.0,30.0,1,0,2,1125,351,46,moderate,4,39.0,22.142857142857142,Centro,1
14427,within an hour,95.0,4,40.406119548224105,-3.707280997615277,Apartment,Private room,1.0,1.0,1.0,Real Bed,7,183.0,30.0,1,0,4,1125,0,0,flexible,4,13.0,21.257599200162016,Centro,2
14428,within an hour,95.0,7,40.4125187147746,-3.700792946526615,Apartment,Shared room,2.0,1.0,1.0,Real Bed,10,200.0,30.0,1,0,7,1125,281,0,strict,4,32.0,21.257599200162016,Centro,0
14429,within an hour,100.0,4,40.40669776970341,-3.700921546732491,Apartment,Entire home/apt,1.0,1.0,3.0,Real Bed,20,200.0,30.0,2,10,3,30,318,25,strict,4,65.0,20.428571428571427,Centro,6
14430,within an hour,95.0,6,40.41193145840491,-3.6986629668783753,Apartment,Private room,1.0,1.0,1.0,Real Bed,13,183.0,30.0,2,0,1,1125,0,1,moderate,4,24.0,22.857142857142858,Centro,2
14431,within a day,50.0,4,40.41062886169782,-3.698721829449892,House,Entire home/apt,1.0,2.0,2.0,Real Bed,15,183.0,30.0,1,0,1,1125,354,21,flexible,3,125.0,19.857142857142858,Centro,1
14432,within an hour,100.0,5,40.4102045454862,-3.701638450980812,Apartment,Entire home/apt,1.0,0.0,2.0,Real Bed,18,183.0,20.0,2,8,3,1125,320,36,moderate,5,45.0,21.428571428571427,Centro,4
14433,within a few hours,96.0,3,40.41651846280321,-3.695303250416174,Apartment,Entire home/apt,1.0,0.0,3.0,Real Bed,15,120.0,30.0,2,20,2,1125,331,45,strict,2,59.0,21.857142857142858,Centro,1
14434,within an hour,100.0,3,40.41186352894125,-3.695388439558776,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,16,183.0,30.0,1,20,2,1125,302,9,strict,4,85.0,22.857142857142858,Centro,0
14435,within an hour,100.0,4,40.41616800711001,-3.698065311250402,Apartment,Private room,2.0,1.0,3.0,Real Bed,18,183.0,12.0,2,28,1,365,318,109,strict,6,38.0,21.0,Centro,6
14436,within an hour,93.0,4,40.411998058835024,-3.694111852812203,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,14,183.0,7.0,2,7,2,1125,305,141,moderate,4,65.0,22.0,Centro,2
14437,within a few hours,100.0,6,40.41209215740161,-3.6967474642230767,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,17,183.0,15.0,2,15,1,1125,269,14,moderate,4,82.0,22.857142857142858,Centro,4
14438,within a day,100.0,6,40.41502156958269,-3.699431309122733,Apartment,Private room,1.0,1.0,5.0,Real Bed,9,183.0,12.0,1,15,1,1125,151,63,moderate,4,20.0,17.857142857142858,Centro,6
14439,within a few hours,75.0,3,40.41481746037456,-3.7001418480648582,Apartment,Entire home/apt,1.0,0.0,1.0,Pull-out Sofa,9,200.0,40.0,1,0,2,1125,339,0,strict,4,80.0,21.257599200162016,Centro,3
14440,within an hour,100.0,5,40.41275331670127,-3.695253059239864,Apartment,Entire home/apt,2.0,1.0,1.0,Real Bed,12,150.0,20.0,2,20,3,1125,313,2,strict,5,62.0,22.857142857142858,Centro,2
14441,within an hour,100.0,4,40.412306145401054,-3.697056193643598,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,183.0,25.0,1,0,1,1125,0,0,flexible,3,55.0,21.257599200162016,Centro,3
14442,within an hour,100.0,5,40.4114398545933,-3.6946913404373993,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,16,150.0,35.0,2,15,2,30,275,39,moderate,6,80.0,22.571428571428573,Centro,1
14443,within an hour,100.0,7,40.41174299110019,-3.6936377777775817,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,11,183.0,15.0,2,15,2,101,319,9,flexible,5,69.0,22.285714285714285,Centro,0
14444,within an hour,100.0,4,40.41419522054902,-3.698715071581044,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,14,150.0,30.0,1,0,3,1125,33,8,moderate,5,100.0,22.571428571428573,Centro,1
14445,within a few hours,80.0,4,40.4168000089157,-3.6964276922635215,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,20,300.0,40.0,2,40,3,1125,160,3,moderate,3,150.0,20.571428571428573,Centro,2
14446,within an hour,100.0,6,40.41441459092852,-3.703493313040721,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,11,100.0,35.0,2,0,2,1125,316,79,strict,5,50.0,19.285714285714285,Centro,4
14447,within an hour,100.0,5,40.41790577123649,-3.694864603026574,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,18,150.0,50.0,1,20,1,28,129,51,strict,4,84.0,19.428571428571427,Centro,2
14448,within a day,67.0,6,40.41440380623241,-3.697172821351495,Apartment,Private room,1.0,1.0,1.0,Real Bed,16,183.0,25.0,1,25,3,1125,351,7,strict,4,39.0,19.857142857142858,Centro,5
14449,within an hour,100.0,2,40.41339849369403,-3.697498309414216,House,Entire home/apt,2.0,2.0,2.0,Real Bed,14,183.0,30.0,2,10,2,1125,132,0,strict,3,110.0,21.257599200162016,Centro,0
14450,within an hour,100.0,7,40.41337267155899,-3.7001284705848647,Apartment,Private room,1.0,1.0,1.0,Real Bed,9,120.0,30.0,1,0,1,120,157,212,moderate,4,23.0,20.571428571428573,Centro,5
14451,within an hour,100.0,3,40.41547538287014,-3.701446263453232,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,14,150.0,30.0,1,0,30,1125,219,15,strict,2,75.0,20.428571428571427,Centro,1
14452,within an hour,100.0,1,40.4142781928222,-3.7007993643723776,Apartment,Entire home/apt,2.5,2.0,2.0,Real Bed,16,200.0,36.0,4,15,2,1125,119,25,flexible,4,160.0,22.285714285714285,Centro,1
14453,within an hour,100.0,4,40.424176970159046,-3.696914427412747,Apartment,Entire home/apt,1.0,0.0,2.0,Real Bed,14,85.0,20.0,2,10,3,1125,332,34,moderate,5,47.0,20.571428571428573,Centro,2
14454,within an hour,95.0,4,40.42205199811586,-3.6979785935149856,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,8,300.0,30.0,1,0,1,1125,0,0,flexible,4,70.0,21.257599200162016,Centro,6
14455,within a few hours,100.0,7,40.420751260925066,-3.699165078207696,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,9,183.0,30.0,2,10,3,1125,320,4,strict,4,82.0,21.0,Centro,4
14456,within an hour,95.0,5,40.42365302360418,-3.6965314279404495,Apartment,Private room,2.5,1.0,1.0,Real Bed,15,183.0,5.0,1,0,2,1125,0,5,strict,2,27.0,21.428571428571427,Centro,5
14457,within a few hours,100.0,4,40.42074968059124,-3.698747904987748,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,15,183.0,30.0,3,15,1,999,94,6,strict,5,500.0,21.571428571428573,Centro,5
14458,within an hour,95.0,4,40.42175261951205,-3.6979549099420153,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,14,250.0,35.0,3,15,2,1125,97,47,strict,5,90.0,22.285714285714285,Centro,2
14459,within a few hours,100.0,4,40.42251766048306,-3.698188367621754,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,18,100.0,30.0,2,0,2,1125,313,77,moderate,4,48.0,20.285714285714285,Centro,4
14460,within a day,100.0,6,40.42133199990137,-3.6989382503619264,Apartment,Private room,1.0,1.0,1.0,Real Bed,13,183.0,30.0,1,0,2,1125,23,1,strict,4,34.0,15.428571428571429,Centro,1
14461,within an hour,100.0,5,40.42405397811641,-3.698945152982162,Apartment,Entire home/apt,1.0,3.0,4.0,Real Bed,18,300.0,60.0,2,20,1,1125,218,183,strict,3,100.0,21.142857142857142,Centro,4
14462,within a few hours,100.0,5,40.41925754888621,-3.6971354078150496,Apartment,Private room,1.0,1.0,1.0,Real Bed,10,183.0,5.0,1,0,4,1125,62,46,flexible,5,25.0,22.0,Centro,4
14463,within an hour,90.0,1,40.42167875363488,-3.700191118334655,Apartment,Private room,1.0,1.0,2.0,Real Bed,10,183.0,5.0,1,0,2,1125,30,3,moderate,3,32.0,22.571428571428573,Centro,2
14464,within an hour,100.0,4,40.42343878485469,-3.698021598078341,Apartment,Shared room,1.0,1.0,2.0,Real Bed,10,183.0,5.0,2,15,1,1125,355,26,strict,2,40.0,20.571428571428573,Centro,4
14465,within an hour,97.0,3,40.42082671401333,-3.7010701314853742,Apartment,Private room,2.0,1.0,1.0,Real Bed,14,183.0,10.0,1,0,2,1125,66,43,strict,4,50.0,21.285714285714285,Centro,1
14466,within an hour,100.0,4,40.42224077907634,-3.6965913128473775,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,15,150.0,20.0,1,25,1,1125,320,3,moderate,2,70.0,22.857142857142858,Centro,5
14467,within an hour,100.0,8,40.420845870597375,-3.698198149443056,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,20,150.0,30.0,2,31,2,1125,196,5,strict,4,94.0,22.285714285714285,Centro,4
14468,within an hour,100.0,4,40.42422236379054,-3.698842140493241,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,17,150.0,50.0,2,15,4,1125,343,1,moderate,3,80.0,22.857142857142858,Centro,5
14470,within an hour,100.0,6,40.42730954979536,-3.7035432179952186,House,Private room,1.0,1.0,1.0,Real Bed,12,100.0,30.0,1,20,4,1125,163,11,strict,4,40.0,22.285714285714285,Centro,1
14471,within an hour,100.0,3,40.42453981410002,-3.700726783492597,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,183.0,5.0,1,0,2,12,2,20,flexible,4,24.0,22.428571428571427,Centro,1
14472,within an hour,100.0,6,40.42515657610218,-3.701856848738797,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,20,183.0,77.0,2,17,3,1125,178,1,strict,4,98.0,22.571428571428573,Centro,5
14473,within an hour,100.0,4,40.42640251342638,-3.711410033174357,Apartment,Entire home/apt,2.5,2.0,2.0,Real Bed,14,750.0,75.0,2,25,60,365,307,0,strict,3,125.0,21.257599200162016,Centro,3
14474,within an hour,100.0,6,40.42785478331852,-3.70491900627177,Apartment,Entire home/apt,1.0,2.0,5.0,Real Bed,11,300.0,25.0,5,10,3,1125,39,41,strict,3,65.0,20.428571428571427,Centro,2
14475,within an hour,100.0,3,40.42344666822802,-3.7015888938492822,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,18,183.0,5.0,2,6,1,1125,37,0,strict,4,38.0,21.257599200162016,Centro,0
14476,within an hour,100.0,3,40.42182073814622,-3.7038877042197553,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,22,183.0,15.0,3,15,2,18,338,89,strict,4,69.0,22.428571428571427,Centro,5
14477,within an hour,95.0,2,40.42634146093498,-3.7028819689012735,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,13,100.0,30.0,2,12,3,1125,23,0,strict,4,49.0,21.257599200162016,Centro,0
14478,within an hour,100.0,5,40.42410445064967,-3.700936794980813,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,18,100.0,25.0,1,0,4,180,304,132,moderate,5,74.0,22.428571428571427,Centro,4
14479,within a few hours,100.0,6,40.426084167071565,-3.7041752400155055,Apartment,Private room,1.0,1.0,1.0,Real Bed,19,100.0,40.0,1,5,1,60,312,22,flexible,4,35.0,22.285714285714285,Centro,3
14480,within an hour,100.0,3,40.42261960767721,-3.702179661436848,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,11,183.0,5.0,1,0,1,14,171,69,strict,4,38.0,20.857142857142858,Centro,1
14481,within a day,64.0,5,40.4260924326917,-3.7041527057146673,Apartment,Private room,2.0,1.0,1.0,Real Bed,17,150.0,10.0,1,10,1,1125,364,0,moderate,3,35.0,21.257599200162016,Centro,3
14482,within an hour,94.0,4,40.415434226263166,-3.705482824339464,Apartment,Entire home/apt,1.0,0.0,3.0,Real Bed,11,200.0,20.0,2,18,2,200,153,135,strict,5,55.0,20.857142857142858,Centro,5
14483,within an hour,100.0,3,40.41484016702638,-3.706556777046847,Apartment,Private room,1.0,1.0,3.0,Real Bed,20,183.0,10.0,1,20,2,14,349,12,strict,4,50.0,22.428571428571427,Centro,1
14484,within an hour,100.0,4,40.41567929912382,-3.706639376542757,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,12,183.0,50.0,2,20,3,1125,233,65,moderate,5,100.0,21.714285714285715,Centro,5
14486,within a few hours,90.0,5,40.41642023069546,-3.7033117628821337,Apartment,Entire home/apt,1.0,3.0,5.0,Real Bed,14,350.0,70.0,5,6,2,1125,285,76,strict,4,86.0,20.285714285714285,Centro,2
14487,within a few hours,100.0,7,40.41876124468027,-3.7009663232565058,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,14,183.0,12.0,1,0,3,7,5,1,moderate,4,55.0,22.857142857142858,Centro,2
14488,within a few hours,86.0,3,40.41552454813678,-3.703458600171854,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,8,183.0,30.0,1,18,2,180,324,118,moderate,3,57.0,21.285714285714285,Centro,7
14489,within an hour,92.0,3,40.41768021870719,-3.701326862700924,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,17,100.0,36.0,1,0,1,1125,59,6,strict,3,80.0,22.142857142857142,Centro,2
14490,within an hour,100.0,6,40.41941864635974,-3.707423193471372,Apartment,Entire home/apt,1.0,2.0,4.0,Real Bed,20,300.0,20.0,4,10,1,7,323,3,strict,5,108.0,22.714285714285715,Centro,1
14491,within a day,67.0,4,40.41778970335352,-3.70627189659827,Apartment,Private room,1.0,1.0,2.0,Real Bed,14,183.0,30.0,1,20,1,1125,286,6,flexible,3,50.0,20.714285714285715,Centro,2
14492,within a day,96.0,4,40.415283890157234,-3.707073100938592,Apartment,Entire home/apt,1.5,1.0,2.0,Real Bed,16,200.0,80.0,2,20,3,1125,362,1,strict,3,120.0,22.857142857142858,Centro,7
14493,within an hour,100.0,3,40.41682663267829,-3.705126648126941,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,13,200.0,30.0,1,0,2,90,202,4,strict,4,70.0,18.285714285714285,Centro,1
14494,within an hour,100.0,6,40.416223175283534,-3.7067622025955966,Apartment,Entire home/apt,3.0,3.0,3.0,Real Bed,20,183.0,77.0,2,0,3,1125,143,3,strict,5,227.0,22.428571428571427,Centro,5
14495,within a few hours,100.0,3,40.416251239404666,-3.7046458590451614,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,11,150.0,30.0,1,10,5,1125,296,4,flexible,2,60.0,22.0,Centro,3
14496,within an hour,100.0,4,40.4151688508342,-3.702735543178,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,16,96.0,20.0,3,20,2,1125,141,1,flexible,3,80.0,25.0,Centro,4
14497,within an hour,100.0,4,40.41536144011418,-3.7078289410023335,Apartment,Private room,1.0,1.0,2.0,Real Bed,10,183.0,30.0,1,0,5,1125,327,0,flexible,4,55.0,21.257599200162016,Centro,4
14498,within an hour,95.0,5,40.415463528021895,-3.707019679417006,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,15,150.0,30.0,1,0,2,1125,97,56,moderate,5,90.0,22.285714285714285,Centro,2
14499,within an hour,100.0,5,40.41503294089332,-3.707181329495109,House,Private room,1.0,1.0,1.0,Real Bed,18,183.0,15.0,1,0,2,1125,61,62,strict,6,49.0,22.285714285714285,Centro,1
14500,within an hour,92.0,6,40.41577427159004,-3.7027389976813847,House,Entire home/apt,1.0,2.0,2.0,Real Bed,14,200.0,50.0,2,15,2,1125,255,55,strict,5,114.0,22.0,Centro,2
14501,within an hour,98.0,5,40.41996379166292,-3.704690307993309,Apartment,Entire home/apt,1.0,2.0,4.0,Real Bed,17,183.0,30.0,2,0,2,365,144,72,strict,5,79.0,17.857142857142858,Centro,3
14502,within an hour,100.0,3,40.41613858661981,-3.706663995258264,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,20,183.0,10.0,5,20,1,1125,57,16,strict,2,66.0,19.714285714285715,Centro,1
14503,within an hour,100.0,3,40.41857296422967,-3.7078637756196873,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,11,183.0,30.0,1,0,2,1125,77,0,moderate,3,55.0,21.257599200162016,Centro,1
14504,within a few hours,100.0,6,40.41800985779624,-3.706029013778093,Other,Entire home/apt,2.0,2.0,3.0,Real Bed,20,200.0,40.0,1,0,3,1125,218,32,moderate,5,130.0,22.714285714285715,Centro,1
14505,within an hour,95.0,6,40.41945753825644,-3.702902031486739,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,13,750.0,30.0,1,0,4,1125,44,0,strict,4,366.0,21.257599200162016,Centro,0
14506,within an hour,100.0,3,40.41534742485994,-3.707038214861575,Apartment,Private room,2.0,1.0,1.0,Real Bed,17,183.0,30.0,1,0,2,1125,351,12,strict,2,90.0,21.142857142857142,Centro,3
14507,within an hour,100.0,5,40.41886510511104,-3.701427269260325,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,15,100.0,35.0,2,24,1,1125,341,3,strict,4,120.0,22.857142857142858,Centro,1
14508,within an hour,100.0,5,40.41699762772564,-3.7079443455248313,Apartment,Entire home/apt,3.0,4.0,7.0,Real Bed,16,350.0,30.0,1,0,2,80,295,37,strict,3,229.0,22.142857142857142,Centro,4
14509,within an hour,95.0,6,40.419191255743854,-3.706226961653373,Apartment,Private room,3.0,1.0,1.0,Real Bed,9,200.0,30.0,1,0,7,1125,280,0,strict,4,35.0,21.257599200162016,Centro,0
14510,within an hour,100.0,4,40.406355988966254,-3.7122472601107535,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,19,150.0,50.0,2,10,5,8,341,17,moderate,3,80.0,17.142857142857142,Arganzuela,2
14511,within an hour,95.0,3,40.40859703732027,-3.718192714345832,Apartment,Entire home/apt,1.5,1.0,1.0,Real Bed,27,183.0,30.0,1,0,7,1125,7,2,moderate,3,86.0,22.571428571428573,Arganzuela,3
14512,within an hour,95.0,3,40.41352679008043,-3.71872596182962,Condominium,Private room,1.0,1.0,1.0,Real Bed,8,183.0,30.0,1,0,1,1125,332,20,strict,2,25.0,21.142857142857142,Arganzuela,3
14513,within an hour,86.0,3,40.40199935891812,-3.703145995725225,Apartment,Private room,1.0,1.0,1.0,Real Bed,13,183.0,5.0,1,15,1,10,28,29,flexible,5,20.0,22.142857142857142,Arganzuela,1
14514,within an hour,100.0,3,40.42192918281721,-3.70299263927577,Apartment,Private room,1.0,1.0,1.0,Real Bed,16,183.0,30.0,1,5,2,30,147,18,moderate,3,30.0,20.714285714285715,Centro,1
14515,within an hour,90.0,2,40.42449776269775,-3.70510764269786,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,20,183.0,10.0,1,0,2,1125,15,17,strict,3,46.0,21.428571428571427,Centro,1
14516,within an hour,98.0,2,40.42163553782631,-3.705672642816785,House,Private room,1.0,1.0,1.0,Real Bed,13,183.0,7.0,2,15,1,1125,295,93,moderate,3,26.0,20.285714285714285,Centro,3
14517,within a few hours,100.0,6,40.42373343426045,-3.702226456204999,Apartment,Entire home/apt,1.0,2.0,4.0,Real Bed,17,100.0,25.0,2,10,3,30,90,27,flexible,4,55.0,21.571428571428573,Centro,1
14518,within an hour,99.0,3,40.4270206991808,-3.7059999158616543,Apartment,Entire home/apt,1.0,1.0,3.0,Real Bed,1,183.0,30.0,2,15,1,1125,330,0,moderate,3,68.0,21.257599200162016,Centro,1
14519,within an hour,95.0,4,40.42767385027746,-3.706137913295311,Apartment,Private room,1.0,1.0,2.0,Real Bed,9,183.0,30.0,1,0,1,1125,292,18,flexible,3,50.0,20.142857142857142,Centro,3
14520,within a few hours,100.0,4,40.42559662902235,-3.703540075957281,Loft,Entire home/apt,1.0,1.0,2.0,Real Bed,19,183.0,25.0,1,20,1,1125,338,17,strict,2,72.0,21.714285714285715,Centro,5
14521,within a few hours,100.0,4,40.42098246192675,-3.7067894799849608,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,3,100.0,30.0,2,10,2,1125,157,9,strict,3,70.0,19.0,Centro,3
14522,within an hour,100.0,5,40.425066021586446,-3.7081187119386767,Apartment,Private room,2.0,1.0,1.0,Real Bed,21,183.0,30.0,1,10,3,1125,47,55,strict,4,45.0,21.857142857142858,Centro,2
14523,within an hour,95.0,7,40.42600193938145,-3.7060532993593127,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,183.0,30.0,1,0,2,1125,271,0,flexible,4,113.0,21.257599200162016,Centro,3
14524,within a few hours,75.0,3,40.42638992479964,-3.712011042244725,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,13,200.0,50.0,1,5,2,1125,56,0,strict,4,82.0,21.257599200162016,Centro,3
14525,within a day,100.0,4,40.42771788072858,-3.705118908337541,Apartment,Entire home/apt,2.0,4.0,5.0,Real Bed,17,250.0,80.0,6,15,3,1125,150,36,strict,4,170.0,20.857142857142858,Centro,3
